date,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,season,is_weekend
2010-12-18 05:00:00+00:00,0.04,0.335,0.396,0.351,0.393,0.0,0.0,0.084,0.115,0.665,0.254,0.086,,,,,,Fall,1.0
2010-12-19 05:00:00+00:00,0.04,0.338,0.415,0.342,0.411,0.0,0.0,0.391,0.23,0.018,0.167,0.072,,,,,,Fall,1.0
2010-12-20 05:00:00+00:00,0.973,0.279,0.413,0.25,0.36,0.656,0.0,0.711,0.701,0.961,0.127,0.126,,,,,,Fall,0.0
2010-12-21 05:00:00+00:00,0.973,0.344,0.412,0.31,0.357,0.192,0.0,0.783,0.755,0.897,0.173,0.147,,,,,,Fall,0.0
2010-12-22 05:00:00+00:00,0.973,0.339,0.466,0.322,0.419,0.304,0.0,0.603,0.568,0.885,0.191,0.114,,,,,,Fall,0.0
2010-12-23 05:00:00+00:00,0.973,0.329,0.46,0.306,0.41,0.512,0.0,0.722,0.695,0.918,0.115,0.109,,,,,,Fall,0.0
2010-12-24 05:00:00+00:00,0.027,0.306,0.379,0.297,0.355,0.0,0.0,0.599,0.574,0.906,0.266,0.132,,,,,,Fall,0.0
2010-12-25 05:00:00+00:00,0.04,0.283,0.331,0.308,0.326,0.0,0.0,0.324,0.356,0.883,0.201,0.066,,,,,,Fall,1.0
2010-12-26 05:00:00+00:00,1.0,0.272,0.372,0.254,0.357,1.0,0.316,1.0,1.0,0.095,0.064,0.035,,,,,,Fall,1.0
2010-12-27 05:00:00+00:00,1.0,0.298,0.328,0.237,0.264,1.0,1.0,1.0,1.0,0.954,0.096,0.077,,,,,,Fall,0.0
2010-12-28 05:00:00+00:00,0.027,0.253,0.299,0.224,0.241,0.0,0.0,1.0,1.0,0.841,0.285,0.139,,,,,,Fall,0.0
2010-12-29 05:00:00+00:00,0.04,0.308,0.341,0.307,0.335,0.0,0.0,0.537,0.508,0.849,0.263,0.076,,,,,,Fall,0.0
2010-12-30 05:00:00+00:00,0.04,0.298,0.268,0.309,0.277,0.0,0.0,0.302,0.236,0.731,0.274,0.06,,,,,,Fall,0.0
2010-12-31 05:00:00+00:00,0.04,0.385,0.346,0.405,0.338,0.0,0.0,0.297,0.242,0.672,0.228,0.069,,,,,,Fall,0.0
2011-01-01 05:00:00+00:00,0.04,0.472,0.499,0.488,0.476,0.0,0.0,0.295,0.248,0.638,0.227,0.082,,,,,,Winter,1.0
2011-01-02 05:00:00+00:00,0.707,0.409,0.507,0.44,0.465,0.4,0.526,0.527,0.435,0.713,0.109,0.031,,,,,,Winter,1.0
2011-01-03 05:00:00+00:00,0.68,0.292,0.343,0.276,0.328,0.032,0.042,0.675,0.616,0.843,0.284,0.147,,,,,,Winter,0.0
2011-01-04 05:00:00+00:00,0.04,0.327,0.344,0.32,0.33,0.0,0.0,0.339,0.338,0.671,0.24,0.112,,,,,,Winter,0.0
2011-01-05 05:00:00+00:00,0.027,0.322,0.333,0.303,0.324,0.0,0.0,0.475,0.526,0.769,0.264,0.12,,,,,,Winter,0.0
2011-01-06 05:00:00+00:00,0.04,0.272,0.346,0.293,0.33,0.0,0.0,0.278,0.23,0.878,0.252,0.099,,,,,,Winter,0.0
2011-01-07 05:00:00+00:00,0.04,0.306,0.362,0.311,0.366,0.0,0.0,0.215,0.29,0.158,0.21,0.078,,,,,,Winter,0.0
2011-01-08 05:00:00+00:00,0.973,0.31,0.419,0.339,0.405,0.928,0.295,0.628,0.526,0.059,0.119,0.038,,,,,,Winter,1.0
2011-01-09 05:00:00+00:00,0.973,0.292,0.397,0.267,0.353,0.176,0.0,0.69,0.683,0.844,0.238,0.129,,,,,,Winter,1.0
2011-01-10 05:00:00+00:00,0.0,0.277,0.356,0.262,0.322,0.0,0.0,0.597,0.592,0.844,0.288,0.129,,,,,,Winter,0.0
2011-01-11 05:00:00+00:00,0.04,0.269,0.318,0.299,0.323,0.0,0.0,0.299,0.284,0.046,0.239,0.071,,,,,,Winter,0.0
2011-01-12 05:00:00+00:00,1.0,0.304,0.43,0.274,0.361,1.0,0.779,1.0,1.0,0.989,0.078,0.041,,,,,,Winter,0.0
2011-01-13 05:00:00+00:00,0.04,0.245,0.301,0.232,0.289,0.0,0.0,0.69,0.628,0.866,0.307,0.097,,,,,,Winter,0.0
2011-01-14 05:00:00+00:00,0.04,0.189,0.215,0.206,0.227,0.0,0.0,0.347,0.369,0.855,0.251,0.045,,,,,,Winter,0.0
2011-01-15 05:00:00+00:00,0.947,0.275,0.163,0.269,0.185,0.0,0.0,0.455,0.429,0.683,0.29,0.064,,,,,,Winter,1.0
2011-01-16 05:00:00+00:00,0.04,0.276,0.287,0.273,0.278,0.0,0.0,0.453,0.459,0.765,0.315,0.097,,,,,,Winter,1.0
2011-01-17 05:00:00+00:00,0.04,0.134,0.177,0.167,0.194,0.0,0.0,0.336,0.284,0.881,0.327,0.046,,,,,,Winter,0.0
2011-01-18 05:00:00+00:00,1.0,0.37,0.256,0.379,0.266,1.0,1.0,0.586,0.586,0.273,0.031,0.011,,,,,,Winter,0.0
2011-01-19 05:00:00+00:00,0.973,0.354,0.469,0.358,0.451,0.88,0.589,0.527,0.459,0.878,0.069,0.022,,,,,,Winter,0.0
2011-01-20 05:00:00+00:00,0.947,0.269,0.344,0.275,0.349,0.064,0.0,0.364,0.338,0.817,0.309,0.075,,,,,,Winter,0.0
2011-01-21 05:00:00+00:00,1.0,0.252,0.34,0.245,0.311,1.0,0.232,0.754,0.719,0.825,0.153,0.055,,,,,,Winter,0.0
2011-01-22 05:00:00+00:00,0.04,0.202,0.248,0.233,0.254,0.0,0.0,0.51,0.453,0.769,0.329,0.066,,,,,,Winter,1.0
2011-01-23 05:00:00+00:00,0.04,0.163,0.144,0.154,0.147,0.0,0.0,0.499,0.52,0.883,0.331,0.063,,,,,,Winter,1.0
2011-01-24 05:00:00+00:00,0.04,0.044,0.053,0.067,0.072,0.0,0.0,0.457,0.441,0.834,0.353,0.045,,,,,,Winter,0.0
2011-01-25 05:00:00+00:00,0.973,0.269,0.128,0.293,0.16,0.144,0.0,0.198,0.199,0.658,0.158,0.039,,,,,,Winter,0.0
2011-01-26 05:00:00+00:00,0.973,0.274,0.218,0.279,0.249,0.864,0.189,0.883,0.767,0.104,0.182,0.042,,,,,,Winter,0.0
2011-01-27 05:00:00+00:00,1.0,0.286,0.327,0.27,0.321,1.0,0.063,1.0,1.0,0.912,0.312,0.1,,,,,,Winter,0.0
2011-01-28 05:00:00+00:00,0.947,0.297,0.281,0.32,0.294,0.0,0.0,0.238,0.175,0.665,0.299,0.08,,,,,,Winter,0.0
2011-01-29 05:00:00+00:00,0.947,0.322,0.286,0.343,0.299,0.0,0.0,0.213,0.163,0.736,0.317,0.085,,,,,,Winter,1.0
2011-01-30 05:00:00+00:00,0.04,0.288,0.262,0.286,0.277,0.0,0.0,0.359,0.363,0.796,0.317,0.093,,,,,,Winter,1.0
2011-01-31 05:00:00+00:00,0.04,0.156,0.226,0.181,0.236,0.0,0.0,0.377,0.435,0.894,0.389,0.068,,,,,,Winter,0.0
2011-02-01 05:00:00+00:00,1.0,0.179,0.215,0.182,0.236,1.0,0.0,0.503,0.441,0.053,0.051,0.012,,,,,,Winter,0.0
2011-02-02 05:00:00+00:00,1.0,0.327,0.371,0.327,0.356,1.0,1.0,0.582,0.937,0.097,0.042,0.01,,,,,,Winter,0.0
2011-02-03 05:00:00+00:00,0.947,0.217,0.267,0.233,0.271,0.032,0.0,0.344,0.483,0.858,0.358,0.07,,,,,,Winter,0.0
2011-02-04 05:00:00+00:00,0.0,0.27,0.245,0.26,0.246,0.0,0.0,0.426,0.423,0.665,0.409,0.102,,,,,,Winter,0.0
2011-02-05 05:00:00+00:00,0.733,0.414,0.286,0.405,0.29,1.0,1.0,0.667,0.713,0.53,0.178,0.05,,,,,,Winter,1.0
2011-02-06 05:00:00+00:00,0.68,0.414,0.419,0.392,0.416,0.032,0.042,1.0,0.967,0.766,0.405,0.16,,,,,,Winter,1.0
2011-02-07 05:00:00+00:00,0.947,0.367,0.381,0.373,0.387,0.032,0.021,0.264,0.236,0.59,0.381,0.125,,,,,,Winter,0.0
2011-02-08 05:00:00+00:00,0.973,0.347,0.294,0.344,0.246,0.832,0.442,0.947,0.961,0.76,0.167,0.081,,,,,,Winter,0.0
2011-02-09 05:00:00+00:00,0.04,0.238,0.225,0.223,0.225,0.0,0.0,0.798,0.767,0.69,0.425,0.122,,,,,,Winter,0.0
2011-02-10 05:00:00+00:00,0.04,0.216,0.259,0.215,0.262,0.0,0.0,0.35,0.387,0.799,0.428,0.11,,,,,,Winter,0.0
2011-02-11 05:00:00+00:00,0.04,0.237,0.199,0.233,0.21,0.0,0.0,0.363,0.411,0.649,0.442,0.106,,,,,,Winter,0.0
2011-02-12 05:00:00+00:00,0.04,0.337,0.27,0.315,0.272,0.0,0.0,0.577,0.538,0.68,0.356,0.134,,,,,,Winter,1.0
2011-02-13 05:00:00+00:00,0.04,0.325,0.288,0.31,0.284,0.0,0.0,0.641,0.58,0.651,0.322,0.126,,,,,,Winter,1.0
2011-02-14 05:00:00+00:00,0.04,0.427,0.517,0.406,0.451,0.0,0.0,0.767,0.713,0.652,0.322,0.202,,,,,,Winter,0.0
2011-02-15 05:00:00+00:00,0.027,0.275,0.261,0.238,0.251,0.0,0.0,0.931,0.882,0.876,0.477,0.139,,,,,,Winter,0.0
2011-02-16 05:00:00+00:00,0.04,0.337,0.211,0.325,0.234,0.0,0.0,0.397,0.411,0.661,0.441,0.153,,,,,,Winter,0.0
2011-02-17 05:00:00+00:00,0.04,0.432,0.438,0.45,0.423,0.0,0.0,0.299,0.248,0.657,0.425,0.165,,,,,,Winter,0.0
2011-02-18 05:00:00+00:00,0.04,0.475,0.524,0.47,0.502,0.0,0.0,0.487,0.568,0.651,0.365,0.154,,,,,,Winter,0.0
2011-02-19 05:00:00+00:00,0.04,0.359,0.302,0.347,0.254,0.0,0.0,0.939,0.973,0.833,0.432,0.201,,,,,,Winter,1.0
2011-02-20 05:00:00+00:00,0.04,0.269,0.261,0.252,0.23,0.0,0.0,0.842,0.767,0.875,0.486,0.145,,,,,,Winter,1.0
2011-02-21 05:00:00+00:00,0.973,0.251,0.249,0.244,0.234,0.4,0.0,0.594,0.592,0.923,0.302,0.1,,,,,,Winter,0.0
2011-02-22 05:00:00+00:00,0.04,0.279,0.209,0.272,0.211,0.0,0.0,0.487,0.441,0.906,0.498,0.138,,,,,,Winter,0.0
2011-02-23 05:00:00+00:00,0.0,0.321,0.254,0.327,0.249,0.0,0.0,0.381,0.399,0.894,0.529,0.171,,,,,,Winter,0.0
2011-02-24 05:00:00+00:00,0.04,0.371,0.285,0.368,0.29,0.0,0.0,0.395,0.356,0.588,0.485,0.195,,,,,,Winter,0.0
2011-02-25 05:00:00+00:00,0.973,0.321,0.467,0.349,0.395,1.0,1.0,0.914,0.858,0.935,0.033,0.028,,,,,,Winter,0.0
2011-02-26 05:00:00+00:00,0.947,0.318,0.366,0.311,0.351,0.0,0.0,0.847,0.876,0.773,0.491,0.165,,,,,,Winter,1.0
2011-02-27 05:00:00+00:00,0.973,0.3,0.393,0.314,0.394,0.912,0.0,0.421,0.459,0.078,0.162,0.045,,,,,,Winter,1.0
2011-02-28 05:00:00+00:00,0.813,0.447,0.402,0.445,0.404,0.512,0.674,0.905,0.87,0.59,0.094,0.038,,,,,,Winter,0.0
2011-03-01 05:00:00+00:00,0.04,0.323,0.392,0.315,0.379,0.0,0.0,0.681,0.695,0.86,0.56,0.218,,,,,,Winter,0.0
2011-03-02 05:00:00+00:00,0.04,0.394,0.366,0.37,0.326,0.0,0.0,0.804,0.858,0.673,0.429,0.24,,,,,,Winter,0.0
2011-03-03 05:00:00+00:00,0.0,0.226,0.27,0.227,0.243,0.0,0.0,0.746,0.749,0.907,0.582,0.174,,,,,,Winter,0.0
2011-03-04 05:00:00+00:00,0.04,0.317,0.288,0.319,0.293,0.0,0.0,0.416,0.453,0.487,0.536,0.196,,,,,,Winter,0.0
2011-03-05 05:00:00+00:00,0.04,0.465,0.465,0.446,0.434,0.0,0.0,0.647,0.647,0.502,0.356,0.175,,,,,,Winter,1.0
2011-03-06 05:00:00+00:00,0.707,0.528,0.611,0.511,0.581,0.224,0.295,0.7,0.737,0.513,0.253,0.157,,,,,,Winter,1.0
2011-03-07 05:00:00+00:00,0.84,0.48,0.419,0.479,0.38,1.0,1.0,0.969,1.0,0.656,0.253,0.11,,,,,,Winter,0.0
2011-03-08 05:00:00+00:00,0.04,0.354,0.349,0.372,0.341,0.0,0.0,0.387,0.326,0.034,0.577,0.221,,,,,,Winter,0.0
2011-03-09 05:00:00+00:00,0.04,0.325,0.378,0.313,0.361,0.0,0.0,0.547,0.568,0.198,0.393,0.137,,,,,,Winter,0.0
2011-03-10 05:00:00+00:00,0.947,0.394,0.501,0.379,0.469,0.08,0.063,0.698,0.64,0.318,0.18,0.086,,,,,,Winter,0.0
2011-03-11 05:00:00+00:00,0.84,0.482,0.569,0.497,0.544,1.0,1.0,0.754,0.888,0.409,0.112,0.035,,,,,,Winter,0.0
2011-03-12 05:00:00+00:00,0.04,0.475,0.512,0.459,0.482,0.0,0.0,0.555,0.616,0.667,0.531,0.247,,,,,,Winter,1.0
2011-03-13 05:00:00+00:00,0.707,0.455,0.513,0.427,0.507,0.24,0.316,0.502,0.538,0.775,0.366,0.204,,,,,,Winter,1.0
2011-03-14 05:00:00+00:00,0.947,0.332,0.474,0.341,0.47,0.0,0.0,0.271,0.344,0.051,0.25,0.102,,,,,,Winter,0.0
2011-03-15 05:00:00+00:00,0.04,0.401,0.458,0.407,0.461,0.0,0.0,0.358,0.26,0.466,0.5,0.205,,,,,,Winter,0.0
